-0.0394936	0.0548399	0.0395943
-0.0314811	0.0546225	0.0370229
-0.0786632	0.155487	0.0200952
-0.0154895	0.0559453	0.0511175
-0.00750736	0.0561433	0.0534652
0.000502788	0.056275	0.0546165
0.00850148	0.0561026	0.0528172
-0.0753594	0.113961	-0.00568407
0.0064659	0.11274	0.0407332
-0.0290201	0.125445	0.00626167
0.0404914	0.0541681	0.032094
-0.0316129	0.119551	-0.0104429
0.0289756	0.116666	0.0289439
-0.0090472	0.129209	0.0236827
-0.0435207	0.0562403	0.0394546
-0.0354821	0.0561791	0.038801
-0.0275116	0.0560234	0.0370088
0.00365619	0.131646	0.00960837
-0.0115063	0.0575113	0.0530742
-0.00349897	0.0575855	0.053786
0.00450187	0.0575756	0.0536585
-0.0184879	0.122208	0.0309285
0.00550466	0.122397	0.0349805
0.040097	0.105566	0.00218117
-0.0785035	0.127443	0.053282
0.0445032	0.0555996	0.0323503
-0.0383911	0.127983	0.00280515
-0.0429479	0.170625	-0.000616016
-0.0178682	0.127784	0.00598386
-0.040496	0.0577326	0.0402811
-0.0325132	0.0575193	0.0378292
-0.0308709	0.178515	-0.0130008
-0.0164996	0.0587643	0.0515064
-0.0084928	0.0591086	0.0550857
-0.000499764	0.0590718	0.0548831
0.00749975	0.0589567	0.0535286
-0.0165005	0.120964	0.0336371
0.00849573	0.122392	0.0350922
-0.026736	0.125755	0.00710307
0.0395203	0.0569025	0.0311403
0.0475192	0.0568404	0.0316921
-0.0726003	0.145757	-0.0168539
-0.0284025	0.119846	0.0286714
0.0122871	0.124953	0.0313975
-0.0374964	0.0591338	0.0402834
-0.0294983	0.0588236	0.0368769
0.00577065	0.131636	0.0103849
-0.0134723	0.0603845	0.0536243
-0.00549595	0.0605287	0.0555985
0.002504	0.0605716	0.0560843
-0.0942207	0.120117	0.0202902
-0.0384898	0.113893	0.0344296
-0.0536299	0.144677	0.0243972
0.0426769	0.101505	0.0101616
0.0424926	0.0583469	0.0313486
0.0442088	0.0931449	0.0211603
-0.0735334	0.165176	-0.017728
-0.0710693	0.155098	0.0285743
-0.076884	0.155644	0.0221655
-0.037493	0.0605801	0.0408152
-0.0294972	0.0602632	0.0372614
0.0169782	0.128539	0.0144983
-0.0135115	0.0617879	0.0541775
-0.0054968	0.061946	0.0559894
0.00250176	0.0620246	0.0566613
-0.000499702	0.119705	0.0381547
-0.0659203	0.122383	-0.00896938
-0.0942113	0.120123	0.0212925
0.0370893	0.106835	-0.00283087
0.0424994	0.0597124	0.0306347
0.0503974	0.0595708	0.0303584
0.0115111	0.114076	0.0384616
-0.0585553	0.060477	0.023496
0.0137336	0.122464	0.0333928
-0.0424946	0.0619914	0.040787
-0.0345243	0.0619374	0.0399691
-0.0265671	0.0617846	0.0387137
0.00617007	0.126444	0.0306412
-0.0105123	0.0633015	0.0555068
-0.00250336	0.0633801	0.0564795
0.00552401	0.0633596	0.0561453
-0.0104925	0.119661	0.037142
-0.0617076	0.156842	-0.0315932
-0.00348704	0.121028	0.0369539
-0.00749813	0.125151	0.0317009
0.0454967	0.0611109	0.0306935
0.0184989	0.11258	0.037522
0.0205916	0.112587	0.0371117
-0.0381245	0.162196	-0.0129852
-0.0514165	0.0627417	0.0327301
-0.043478	0.0633766	0.0405033
-0.0354974	0.0634085	0.0409173
-0.0274987	0.0631476	0.0380009
0.00803725	0.125889	0.0313
-0.0114811	0.0646532	0.0550744
-0.00349826	0.0647878	0.0565544
0.00451245	0.064772	0.0563635
-0.0843615	0.0993477	-0.00259153
0.00349102	0.11963	0.0373483
-0.0464848	0.12067	0.0277891
-0.00950667	0.125161	0.0310898
0.0444853	0.062436	0.0294527
0.0365694	0.109049	0.0260841
-0.078491	0.121738	0.0515581
-0.00713141	0.127357	0.0287426
-0.0628061	0.0896011	-0.0190246
-0.021597	0.124211	0.0236359
-0.0394972	0.0648803	0.0416583
-0.0314872	0.0646167	0.0387865
0.0236525	0.124901	0.0169603
-0.0154968	0.0659374	0.0537935
-0.00750518	0.0661146	0.0558703
0.000499624	0.0661631	0.0564081
0.00851416	0.06604	0.0550264
-0.0245336	0.118082	0.0325274
0.00849911	0.119651	0.036768
-0.0725345	0.140015	0.0475615
0.0406613	0.0638232	0.0297482
0.0485032	0.0638048	0.0293893
0.0379602	0.108292	0.00117706
-0.00541266	0.130784	0.0163058
-0.0663702	0.157999	-0.00906779
-0.0450711	0.153185	-0.00674331
-0.0454889	0.0660999	0.0395126
-0.0374975	0.0662835	0.0416878
-0.0294956	0.0660091	0.0384906
0.0378254	0.108706	0.0222481
-0.013511	0.0673225	0.0538556
-0.00549741	0.0675328	0.0561955
0.00251277	0.0675114	0.055914
0.0105122	0.0673666	0.0542979
0.00849857	0.118254	0.0373924
-0.0344987	0.119335	0.0301753
-0.0114851	0.123708	0.0326887
0.042563	0.0650705	0.0275619
0.0505096	0.0651476	0.0284061
0.0447845	0.0903596	0.0201575
-0.0136265	0.129395	0.0133241
-0.0799402	0.132433	-0.00455304
-0.0719085	0.064649	0.0201308
-0.0445183	0.0675631	0.0404632
-0.0365005	0.0676756	0.0415398
-0.0284943	0.0674472	0.03888
-0.0190668	0.12797	0.0127969
-0.0125103	0.0687513	0.0543288
-0.00450651	0.0689184	0.0565193
0.00350877	0.068881	0.0557692
0.0369605	0.105409	-0.00483089
0.00750189	0.118272	0.0376599
-0.0364979	0.119358	0.0304421
0.0436028	0.0973418	0.0171655
0.0435266	0.0664036	0.0265247
0.0515169	0.0664883	0.0274059
0.0440584	0.0860884	0.0251529
0.00866181	0.128565	0.0271896
-0.033827	0.0901076	-0.0243377
0.0121355	0.107265	-0.0192728
-0.0434783	0.0690982	0.041489
-0.0354963	0.0690808	0.0415601
-0.0275554	0.0689002	0.0398598
-0.0685258	0.165031	-0.0185494
-0.0115098	0.0702302	0.0553956
-0.0034971	0.0703995	0.0574239
0.00450679	0.0702611	0.0557926
0.0155004	0.116786	0.0363781
-0.0455006	0.117978	0.0306048
-0.0899954	0.135014	0.00922069
-0.0894314	0.137929	0.0371779
0.0445696	0.0677675	0.0254424
0.0525355	0.0678367	0.0261828
0.0408293	0.101363	-0.00180736
-0.0684622	0.16137	-0.0113077
-0.0788514	0.116332	-0.0048797
-0.00782909	0.0896438	-0.0364286
-0.0434937	0.0705308	0.0420517
-0.0355056	0.0705073	0.0417804
-0.0275703	0.070462	0.0404211
-0.0662562	0.163203	-0.0177078
-0.0115057	0.0716604	0.0558672
-0.00349422	0.0718336	0.0581766
0.00450108	0.0716864	0.0560951
-0.0734876	0.127439	0.0525898
-0.0885619	0.129493	0.00323888
0.0368255	0.109713	0.0241821
-0.0846334	0.108922	0.00436756
0.0445518	0.069148	0.0246508
0.0525192	0.0691267	0.0251103
-0.0634206	0.167809	-0.0425955
-0.0640946	0.155219	-0.00966954
0.00518099	0.090879	-0.0329112
-0.00986994	0.104508	-0.0232523
-0.0464862	0.0718998	0.0415251
-0.0384957	0.0719179	0.0419735
-0.0304968	0.071744	0.0399232
-0.047302	0.16443	0.00497116
-0.0145068	0.0730096	0.0554058
-0.00648913	0.0732625	0.0583326
0.00152589	0.0731231	0.0568629
-0.0205044	0.11679	0.0360351
0.00249078	0.115545	0.0403845
-0.00850406	0.11834	0.0382239
0.0425401	0.0986672	0.000167984
-0.0838169	0.107636	0.0253505
0.0430852	0.0973049	0.0211625
0.0337238	0.11401	0.0250189
0.0320582	0.11345	0.0286813
-0.0091854	0.130144	0.00917512
-0.051798	0.0884029	-0.0218862
-0.0513529	0.0733082	0.0416893
-0.0434944	0.0733818	0.0425428
-0.0354954	0.0733233	0.0419636
-0.0274573	0.0734015	0.0426855
-0.0887181	0.123977	0.00228597
-0.0114929	0.0745162	0.0566704
-0.00349992	0.0746709	0.0587938
0.00450201	0.0745047	0.0565768
-0.01852	0.115493	0.0376203
0.00049871	0.116947	0.0399069
-0.061806	0.172532	-0.0555873
0.0309797	0.118122	0.0225615
-0.0628077	0.166262	-0.0415912
0.0440256	0.0973461	0.0131583
-0.075576	0.155851	0.0124034
-0.00449056	0.130995	0.0108991
-0.0910478	0.113254	0.017639
-0.0554996	0.0746996	0.0418498
-0.0474977	0.0747299	0.0422594
-0.0394923	0.074754	0.042367
-0.0314973	0.0746234	0.0406619
-0.0631219	0.156103	0.0153645
-0.0154881	0.0758696	0.0561745
-0.00751182	0.075985	0.0578234
0.000516136	0.0760027	0.0580883
0.00851655	0.0758606	0.0561295
-0.0325031	0.116645	0.0321616
-0.0304982	0.117934	0.0308066
-0.0795325	0.124539	0.0521412
-0.0170948	0.127006	0.022289
-0.0855696	0.139064	0.00222203
0.0405338	0.105622	0.0141627
-0.0757916	0.155001	0.00503825
-0.000691629	0.100255	0.0478272
-0.0584967	0.0761953	0.0427061
-0.0505002	0.0762293	0.0432414
-0.042485	0.0762268	0.0429934
-0.0345095	0.0761212	0.0417709
-0.0743971	0.166132	-0.0206985
-0.018487	0.0772258	0.0557066
-0.0105025	0.0773598	0.0576687
-0.00249513	0.0774404	0.0585569
0.00550075	0.0772523	0.0562045
-0.0285016	0.113902	0.0349068
0.00249558	0.116934	0.0396534
-0.0615895	0.155312	-0.0215829
0.0227948	0.124775	0.0223512
-0.061968	0.159998	-0.0366167
-0.0185368	0.123815	0.0276913
-0.0111714	0.129564	0.00700207
-0.0634962	0.0775171	0.0416907
-0.0554974	0.0776601	0.0434775
-0.0474977	0.0776489	0.0433419
-0.0395047	0.0776369	0.0429957
-0.0314795	0.0774889	0.0410863
-0.0322885	0.177691	-0.00536129
-0.0155011	0.0786732	0.0567092
-0.00750217	0.0787518	0.0577101
0.000523827	0.0787529	0.057707
0.00850767	0.0786	0.0556334
-0.0435047	0.116629	0.0323741
-0.0255191	0.118043	0.0319974
-0.0775213	0.124569	0.0523637
-0.0171987	0.127433	0.00332106
-0.0679859	0.155562	0.00782161
-0.00877042	0.130092	0.00788453
-0.0258145	0.0894344	-0.0348302
-0.0574727	0.0791252	0.0438951
-0.0494996	0.0791204	0.0440794
-0.0414913	0.0790271	0.0430475
-0.0335041	0.0789099	0.0415331
-0.031161	0.177923	-0.0048433
-0.0174884	0.0801344	0.0573382
-0.00950254	0.0801627	0.0580817
-0.00149437	0.0801423	0.0576885
0.00652044	0.0799801	0.0556018
-0.00648871	0.115533	0.0401374
0.0391019	0.106936	0.00217583
-0.0225807	0.159177	-0.00302445
-0.0295052	0.11528	0.03366
-0.0263139	0.182659	-0.010558
0.00846774	0.13132	0.015646
-0.0920057	0.11611	0.0343124
-0.0615036	0.0804118	0.0430159
-0.0535039	0.0805657	0.0446207
-0.0454994	0.0804154	0.0426755
-0.0375019	0.0804666	0.0432825
-0.0295471	0.0804664	0.0436378
-0.0228073	0.184465	-0.0170667
-0.0134986	0.081495	0.0573009
-0.00550026	0.0815011	0.0573318
0.00251501	0.0814623	0.0569927
-0.0534714	0.115278	0.0343029
-0.0275167	0.116662	0.0324113
-0.0144999	0.162187	-0.0103051
-0.0838969	0.104764	-0.000610535
-0.0774993	0.127442	0.0532862
-0.0623911	0.154382	0.0301734
-0.0360471	0.125746	-0.0036679
-0.0654928	0.0818627	0.0433416
-0.0574741	0.0819362	0.0441691
-0.0494951	0.0819134	0.044146
-0.0414824	0.0817867	0.0423837
-0.0334936	0.0817447	0.0419617
-0.0857477	0.109049	0.020349
-0.0175006	0.0829087	0.0576844
-0.00949546	0.0829261	0.0578441
-0.00149801	0.0828985	0.0574954
0.00651309	0.0828012	0.0562471
0.0165049	0.115408	0.0369209
-0.0494919	0.154959	0.0103413
-0.0810735	0.143155	-0.000828212
-0.073507	0.121801	0.0535653
-0.0336328	0.126783	0.00457249
0.0131047	0.129972	0.0173477
-0.072593	0.155911	0.00171291
-0.0634907	0.0833477	0.0441845
-0.0554857	0.0834027	0.0450839
-0.0474984	0.0833402	0.0443799
-0.0394783	0.0832832	0.0435432
-0.0315191	0.0831203	0.0417649
-0.0891956	0.099693	0.0183885
-0.0155024	0.084237	0.0568519
-0.0074932	0.0842694	0.0572981
0.000504451	0.0842848	0.0575158
-0.0850976	0.106195	0.00337687
0.0400371	0.107017	0.0091647
-0.0275139	0.118013	0.031246
-0.0734977	0.124615	0.0532793
0.0440561	0.0945388	0.0201582
-0.0578658	0.154169	0.0274197
-0.0833393	0.0979244	-0.00460929
-0.0230436	0.0879523	0.0537722
-0.0604976	0.0847283	0.0441029
-0.0524963	0.0848256	0.0453696
-0.0444845	0.0846726	0.04342
-0.0365135	0.084703	0.0437856
-0.011143	0.128894	0.00267925
-0.020497	0.0855906	0.0563403
-0.012503	0.0856552	0.057236
-0.00450177	0.0856564	0.0572774
0.00351036	0.0856577	0.0572413
-0.0253625	0.126177	0.010523
0.0194745	0.0851519	0.050256
0.0278259	0.115624	-0.00659973
0.0446156	0.0959646	0.00916087
-0.0764979	0.135856	0.0507679
0.0148515	0.129255	0.0180171
-0.0717391	0.165925	-0.0182956
-0.0654783	0.0861634	0.0444498
-0.0574852	0.0861616	0.0444185
-0.0495023	0.0862453	0.0455995
-0.0414976	0.0860064	0.0425981
-0.0334973	0.0859864	0.0423406
-0.00869681	0.129559	0.00358698
-0.017504	0.0870094	0.0567302
-0.00950131	0.0870429	0.0572309
-0.00149439	0.0870302	0.0569025
0.00651921	0.0869957	0.0564058
-0.048476	0.116631	0.0320328
-0.0143481	0.129147	0.0116153
-0.0404922	0.11531	0.0337051
-0.0775985	0.123137	0.0521223
-0.0795926	0.100727	0.0334268
-0.0851808	0.153525	0.0149377
-0.0940387	0.126929	0.0232615
-0.0634827	0.0876134	0.0450541
-0.0554895	0.087587	0.0448409
-0.0475132	0.0875996	0.0450977
-0.0394897	0.0874644	0.0433271
-0.0314842	0.0875139	0.0436743
0.0111186	0.130773	0.0109156
-0.0154917	0.0883884	0.056678
-0.00749863	0.0884246	0.0571361
0.000506539	0.0883906	0.0565122
0.00850451	0.0883096	0.055394
-0.0884987	0.102354	0.0183681
-0.0755036	0.121787	0.0531411
-0.0213522	0.127058	0.00761225
-0.0618553	0.153745	-0.0235803
-0.0408127	0.127672	-0.0010356
-0.068516	0.156454	-0.00263594
-0.0293383	0.123554	-0.00265044
-0.0614914	0.089051	0.0454546
-0.0534965	0.0890047	0.0449968
-0.0455158	0.0889126	0.0438293
-0.0374976	0.0888821	0.0433743
-0.0294944	0.0889496	0.044252
0.0129712	0.130228	0.0115965
-0.013497	0.089796	0.0568243
-0.00549358	0.0898053	0.0568842
0.00250097	0.0897336	0.0558646
0.0104979	0.0896334	0.054299
0.0184997	0.0892768	0.0486726
-0.0695125	0.145609	0.0428052
0.0433406	0.0973216	0.0191637
-0.0915175	0.140609	0.0191776
-0.0618581	0.153131	0.03333
-0.00575467	0.1008	0.0460186
-0.087261	0.137734	0.00520439
-0.0594976	0.0904384	0.0451853
-0.0514988	0.090386	0.0447021
-0.0434818	0.0902492	0.04268
-0.0354869	0.0903478	0.043788
0.0207654	0.126697	0.0144664
0.0263253	0.122966	0.0165355
-0.0114919	0.0911558	0.0564108
-0.00349433	0.0911707	0.0563818
0.00450871	0.0910904	0.0550512
0.0124994	0.0909598	0.0531045
0.020489	0.0906324	0.0482147
-0.0665787	0.163768	-0.0579853
-0.00925832	0.177251	-0.027731
0.0381316	0.109734	0.0151646
-0.0707512	0.156365	0.0199172
-0.0798437	0.119249	-0.00499812
-0.0664939	0.0917254	0.0436166
-0.0584972	0.0918588	0.045399
-0.0504992	0.0917781	0.0442368
-0.0424942	0.0916602	0.0426604
-0.0344884	0.0918084	0.0445658
0.0333782	0.11597	0.0192002
0.0299804	0.119686	0.0179058
-0.0104988	0.09255	0.056119
-0.00249367	0.0925505	0.0559214
0.00549857	0.09243	0.054294
0.000663768	0.131541	0.0142252
0.0214843	0.092023	0.0479434
0.0166529	0.120978	0.0330533
-0.0073165	0.13056	0.0112981
-0.0675655	0.156308	0.0210392
0.0370248	0.10907	0.0248298
-0.0916556	0.116096	0.0323166
-0.0655017	0.0931357	0.0435076
-0.0574951	0.093265	0.0451928
-0.0494967	0.0932039	0.0445022
-0.0415	0.0930514	0.0423592
-0.0334907	0.0932064	0.044455
-0.0141549	0.129252	0.0145753
0.0358716	0.112393	0.0201061
-0.00949586	0.0938956	0.0554931
-0.0014996	0.0938866	0.0553603
0.00650022	0.0937602	0.0531051
0.0384483	0.10837	0.0201721
0.022475	0.0933993	0.047467
-0.0794167	0.137236	0.0495785
-0.0784635	0.138605	0.0489019
0.0230836	0.12416	0.0238853
-0.00949201	0.129843	0.00617837
-0.0458806	0.10564	-0.0201801
-0.064515	0.0945534	0.0434117
-0.0565021	0.0946206	0.04473
-0.048501	0.0946267	0.0446158
-0.0405043	0.0944618	0.0422679
-0.0324852	0.0946249	0.0445277
-0.0665323	0.154667	0.00252946
0.00144942	0.127679	0.0289378
-0.00849797	0.0952525	0.0545557
-0.000500036	0.0952296	0.0545194
0.00749418	0.095088	0.0520151
0.0247834	0.123596	0.021665
-0.0334943	0.11802	0.0311453
-0.0229947	0.122243	0.0275866
0.00897367	0.131122	0.0172577
-0.037475	0.126933	-0.001254
0.0121385	0.130422	0.0141392
-0.0705026	0.0958452	0.0418601
-0.0624759	0.0959475	0.043683
-0.0544972	0.0959632	0.0436086
-0.0464486	0.0959731	0.0434949
-0.0384829	0.0959056	0.0428235
-0.0304938	0.0960556	0.0449536
-0.0144911	0.124164	0.030554
-0.0144732	0.096429	0.0522087
-0.00649214	0.0965537	0.0536631
0.00149843	0.0965502	0.0531993
0.00948792	0.0963424	0.0500581
0.0174929	0.0962345	0.0475335
-0.0755176	0.120378	0.0530566
-0.0414264	0.125093	-0.00826982
-0.078485	0.131655	0.0526796
-0.0365184	0.126747	-0.000928274
-0.0315292	0.124197	-0.00202254
-0.069435	0.0972593	0.0417284
-0.0614955	0.0973435	0.04311
-0.0534968	0.0973516	0.0432358
-0.0455017	0.0973341	0.0429686
-0.0374891	0.0973119	0.0427062
-0.0295025	0.0974144	0.0445077
0.0447715	0.070791	0.0233171
-0.0931816	0.121543	0.0372829
-0.00549246	0.097843	0.0523265
0.00247063	0.0977635	0.0514765
0.0104935	0.0976882	0.0488434
0.0184875	0.0976002	0.0470854
-0.0324956	0.119317	0.0295507
-0.0525045	0.159361	0.00819169
-0.0746833	0.155701	-0.000366346
-0.0464485	0.132668	0.0189406
-0.0781924	0.155673	0.0158655
-0.0674898	0.0986608	0.0416951
-0.0595022	0.0987448	0.042776
-0.0514869	0.0987554	0.0433116
-0.043484	0.0987241	0.0424341
-0.0354848	0.0987251	0.0428224
-0.0275028	0.0988006	0.0435593
-0.0470246	0.133586	0.0187098
-0.0875766	0.122583	-0.000713178
-0.0106577	0.165418	-0.0198106
0.00448398	0.0989824	0.0487111
0.012486	0.0990688	0.0481132
0.020477	0.0989516	0.0463466
0.00650273	0.121045	0.0359095
-0.0722654	0.153589	0.032663
-0.04783	0.0927226	-0.0216222
0.0170321	0.128388	0.0173658
-0.0113055	0.0991708	0.0485876
-0.0665225	0.10009	0.04154
-0.0584986	0.100161	0.0428821
-0.0505003	0.100168	0.042883
-0.0424925	0.100104	0.042001
-0.0344858	0.100109	0.0424402
-0.0264896	0.100224	0.0439794
-0.0184988	0.100234	0.0438197
-0.0105339	0.100499	0.0452584
-0.0882673	0.102346	0.019362
0.00553763	0.100304	0.04669
0.0134789	0.100443	0.0476777
-0.0374964	0.118015	0.0312717
-0.00717802	0.130589	0.0142265
-0.0783661	0.108548	-0.00557568
-0.0746893	0.154119	0.0302893
-0.0653912	0.159256	-0.0130566
-0.0725318	0.101313	0.038599
-0.0644855	0.101502	0.0419335
-0.0564976	0.101562	0.0427397
-0.0484979	0.101507	0.0419588
-0.0404908	0.101464	0.0408992
-0.032501	0.101545	0.0423652
-0.0244911	0.101622	0.043846
-0.0164921	0.101629	0.0439544
-0.00850157	0.101663	0.0440465
-0.00049849	0.101653	0.0443576
0.00755739	0.101711	0.046537
0.0154718	0.101771	0.0468044
-0.0615062	0.158429	-0.0265894
0.0376787	0.105425	-0.00281358
-0.0454954	0.160804	0.00677344
0.0284808	0.120403	0.0230436
-1.32571e-05	0.13145	0.0125463
-0.0684959	0.10279	0.039811
-0.0604933	0.102915	0.04183
-0.0524988	0.102874	0.0411998
-0.0444956	0.102933	0.0417949
-0.036497	0.102841	0.0405772
-0.0284862	0.102933	0.0423265
-0.0204954	0.103009	0.0433484
-0.0124954	0.103038	0.0437348
-0.0908456	0.137855	0.0191944
0.00350742	0.103001	0.0436938
0.011514	0.10312	0.0464311
-0.039498	0.118035	0.0314
0.0440466	0.0931306	0.0221521
-0.0425011	0.163766	0.00491011
-0.0626337	0.149615	-0.00617193
-0.0700918	0.147968	0.0410511
-0.072512	0.104082	0.0376881
-0.064492	0.104249	0.0405622
-0.0564955	0.104323	0.0414899
-0.0485021	0.104259	0.0404773
-0.0404701	0.104257	0.0399236
-0.032502	0.104286	0.0408563
-0.024481	0.104364	0.0426891
-0.0165146	0.104417	0.0427511
-0.00849151	0.104452	0.0437135
-0.000520242	0.104454	0.0440018
0.00753436	0.104363	0.0436686
0.0154936	0.104462	0.0445958
-0.0374965	0.120729	0.0294163
-0.00617289	0.130741	0.0117189
-0.0404915	0.113924	0.0347061
-0.0780329	0.155476	0.0217657
-0.0668006	0.086643	-0.0182518
-0.0665077	0.105605	0.0392145
-0.0584982	0.105689	0.0406051
